ID_Caso;Aplicacao;Classe_Recurso;Codigo_Snippet;Tem_Fuga_de_Recurso
Case_219_ChatSecure_SINTETICO_1_BUG;App de Música;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
AudioMetadataOutputStream aos = new AudioMetadataOutputStream(out);
aos.writeTrackLength(source);

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
AudioMetadataInputStream ais = new AudioMetadataInputStream(bin);
int result = ais.readTrackLength();

assertEquals(source, result);";1
Case_219_ChatSecure_SINTETICO_1_FIX;App de Música;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
AudioMetadataOutputStream aos = new AudioMetadataOutputStream(out);
aos.writeTrackLength(source);
aos.close();

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
AudioMetadataInputStream ais = new AudioMetadataInputStream(bin);
int result = ais.readTrackLength();
ais.close();

assertEquals(source, result);";0
Case_219_ChatSecure_SINTETICO_2_BUG;App de Scanner de Documentos;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
ScanProtocolOutputStream sos = new ScanProtocolOutputStream(out);
sos.writePageCount(source);

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
ScanProtocolInputStream sis = new ScanProtocolInputStream(bin);
int result = sis.readPageCount();

assertEquals(source, result);";1
Case_219_ChatSecure_SINTETICO_2_FIX;App de Scanner de Documentos;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
ScanProtocolOutputStream sos = new ScanProtocolOutputStream(out);
sos.writePageCount(source);
sos.close();

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
ScanProtocolInputStream sis = new ScanProtocolInputStream(bin);
int result = sis.readPageCount();
sis.close();

assertEquals(source, result);";0
Case_219_ChatSecure_SINTETICO_4_BUG;App de Chat;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
MessagePacketOutputStream mos = new MessagePacketOutputStream(out);
mos.writeMessageId(source);

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
MessagePacketInputStream mis = new MessagePacketInputStream(bin);
long result = mis.readMessageId();

assertEquals(source, result);";1
Case_219_ChatSecure_SINTETICO_4_FIX;App de Chat;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
MessagePacketOutputStream mos = new MessagePacketOutputStream(out);
mos.writeMessageId(source);
mos.close();

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
MessagePacketInputStream mis = new MessagePacketInputStream(bin);
long result = mis.readMessageId();
mis.close();

assertEquals(source, result);";0
Case_219_ChatSecure_SINTETICO_5_BUG;App de Pagamentos;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
PaymentFrameOutputStream pfo = new PaymentFrameOutputStream(out);
pfo.writeAmountCents(source);

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
PaymentFrameInputStream pfi = new PaymentFrameInputStream(bin);
int result = pfi.readAmountCents();

assertEquals(source, result);";1
Case_219_ChatSecure_SINTETICO_5_FIX;App de Pagamentos;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
PaymentFrameOutputStream pfo = new PaymentFrameOutputStream(out);
pfo.writeAmountCents(source);
pfo.close();

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
PaymentFrameInputStream pfi = new PaymentFrameInputStream(bin);
int result = pfi.readAmountCents();
pfi.close();

assertEquals(source, result);";0
Case_219_ChatSecure_SINTETICO_7_BUG;App de Navegação;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
RouteDataOutputStream ros = new RouteDataOutputStream(out);
ros.writeWaypointIndex(source);

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
RouteDataInputStream ris = new RouteDataInputStream(bin);
int result = ris.readWaypointIndex();

assertEquals(source, result);";1
Case_219_ChatSecure_SINTETICO_7_FIX;App de Navegação;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
RouteDataOutputStream ros = new RouteDataOutputStream(out);
ros.writeWaypointIndex(source);
ros.close();

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
RouteDataInputStream ris = new RouteDataInputStream(bin);
int result = ris.readWaypointIndex();
ris.close();

assertEquals(source, result);";0
Case_219_ChatSecure_SINTETICO_8_BUG;App de Educação;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
QuizPayloadOutputStream qpos = new QuizPayloadOutputStream(out);
qpos.writeQuestionCount(source);

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
QuizPayloadInputStream qpis = new QuizPayloadInputStream(bin);
int result = qpis.readQuestionCount();

assertEquals(source, result);";1
Case_219_ChatSecure_SINTETICO_8_FIX;App de Educação;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
QuizPayloadOutputStream qpos = new QuizPayloadOutputStream(out);
qpos.writeQuestionCount(source);
qpos.close();

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
QuizPayloadInputStream qpis = new QuizPayloadInputStream(bin);
int result = qpis.readQuestionCount();
qpis.close();

assertEquals(source, result);";0
Case_219_ChatSecure_SINTETICO_9_BUG;App de Fotos;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
ImageThumbOutputStream itos = new ImageThumbOutputStream(out);
itos.writeThumbnailSize(source);

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
ImageThumbInputStream iis = new ImageThumbInputStream(bin);
int result = iis.readThumbnailSize();

assertEquals(source, result);";1
Case_219_ChatSecure_SINTETICO_9_FIX;App de Fotos;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
ImageThumbOutputStream itos = new ImageThumbOutputStream(out);
itos.writeThumbnailSize(source);
itos.close();

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
ImageThumbInputStream iis = new ImageThumbInputStream(bin);
int result = iis.readThumbnailSize();
iis.close();

assertEquals(source, result);";0
Case_220_ChatSecure_SINTETICO_1_BUG;App de Musica;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
AudioConfigOutputStream aos = new AudioConfigOutputStream(out);
aos.writeSampleRate(source);
byte[] converted = out.toByteArray();
ByteArrayInputStream bin = new ByteArrayInputStream(converted);
AudioConfigInputStream ais = new AudioConfigInputStream(bin);
int result = ais.readSampleRate();
assertEquals(source, result);";1
Case_220_ChatSecure_SINTETICO_1_FIX;App de Musica;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
AudioConfigOutputStream aos = new AudioConfigOutputStream(out);
aos.writeSampleRate(source);
aos.close();
byte[] converted = out.toByteArray();
ByteArrayInputStream bin = new ByteArrayInputStream(converted);
AudioConfigInputStream ais = new AudioConfigInputStream(bin);
int result = ais.readSampleRate();
ais.close();
assertEquals(source, result);";0
Case_220_ChatSecure_SINTETICO_2_BUG;App de Scanner;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
DocumentPacketOutputStream dpos = new DocumentPacketOutputStream(out);
dpos.writePageCount(source);
byte[] converted = out.toByteArray();
ByteArrayInputStream bin = new ByteArrayInputStream(converted);
DocumentPacketInputStream dpis = new DocumentPacketInputStream(bin);
int result = dpis.readPageCount();
assertEquals(source, result);";1
Case_220_ChatSecure_SINTETICO_2_FIX;App de Scanner;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
DocumentPacketOutputStream dpos = new DocumentPacketOutputStream(out);
dpos.writePageCount(source);
dpos.close();
byte[] converted = out.toByteArray();
ByteArrayInputStream bin = new ByteArrayInputStream(converted);
DocumentPacketInputStream dpis = new DocumentPacketInputStream(bin);
int result = dpis.readPageCount();
dpis.close();
assertEquals(source, result);";0
Case_220_ChatSecure_SINTETICO_4_BUG;App de Chat;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
MessagePayloadOutputStream mpos = new MessagePayloadOutputStream(out);
mpos.writeMessageLength(source);
byte[] converted = out.toByteArray();
ByteArrayInputStream bin = new ByteArrayInputStream(converted);
MessagePayloadInputStream mpis = new MessagePayloadInputStream(bin);
int result = mpis.readMessageLength();
assertEquals(source, result);";1
Case_220_ChatSecure_SINTETICO_4_FIX;App de Chat;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
MessagePayloadOutputStream mpos = new MessagePayloadOutputStream(out);
mpos.writeMessageLength(source);
mpos.close();
byte[] converted = out.toByteArray();
ByteArrayInputStream bin = new ByteArrayInputStream(converted);
MessagePayloadInputStream mpis = new MessagePayloadInputStream(bin);
int result = mpis.readMessageLength();
mpis.close();
assertEquals(source, result);";0
Case_220_ChatSecure_SINTETICO_6_BUG;App de Fotos;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
ImageMetaOutputStream imos = new ImageMetaOutputStream(out);
imos.writeOrientation(source);
byte[] converted = out.toByteArray();
ByteArrayInputStream bin = new ByteArrayInputStream(converted);
ImageMetaInputStream imis = new ImageMetaInputStream(bin);
int result = imis.readOrientation();
assertEquals(source, result);";1
Case_220_ChatSecure_SINTETICO_6_FIX;App de Fotos;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
ImageMetaOutputStream imos = new ImageMetaOutputStream(out);
imos.writeOrientation(source);
imos.close();
byte[] converted = out.toByteArray();
ByteArrayInputStream bin = new ByteArrayInputStream(converted);
ImageMetaInputStream imis = new ImageMetaInputStream(bin);
int result = imis.readOrientation();
imis.close();
assertEquals(source, result);";0
Case_220_ChatSecure_SINTETICO_7_BUG;App de Notas;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
NoteBlobOutputStream nbos = new NoteBlobOutputStream(out);
nbos.writeTagCount(source);
byte[] converted = out.toByteArray();
ByteArrayInputStream bin = new ByteArrayInputStream(converted);
NoteBlobInputStream nbis = new NoteBlobInputStream(bin);
int result = nbis.readTagCount();
assertEquals(source, result);";1
Case_220_ChatSecure_SINTETICO_7_FIX;App de Notas;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
NoteBlobOutputStream nbos = new NoteBlobOutputStream(out);
nbos.writeTagCount(source);
nbos.close();
byte[] converted = out.toByteArray();
ByteArrayInputStream bin = new ByteArrayInputStream(converted);
NoteBlobInputStream nbis = new NoteBlobInputStream(bin);
int result = nbis.readTagCount();
nbis.close();
assertEquals(source, result);";0
Case_220_ChatSecure_SINTETICO_8_BUG;App de Compras;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
CartStateOutputStream csos = new CartStateOutputStream(out);
csos.writeItemCount(source);
byte[] converted = out.toByteArray();
ByteArrayInputStream bin = new ByteArrayInputStream(converted);
CartStateInputStream csis = new CartStateInputStream(bin);
int result = csis.readItemCount();
assertEquals(source, result);";1
Case_220_ChatSecure_SINTETICO_8_FIX;App de Compras;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
CartStateOutputStream csos = new CartStateOutputStream(out);
csos.writeItemCount(source);
csos.close();
byte[] converted = out.toByteArray();
ByteArrayInputStream bin = new ByteArrayInputStream(converted);
CartStateInputStream csis = new CartStateInputStream(bin);
int result = csis.readItemCount();
csis.close();
assertEquals(source, result);";0
Case_220_ChatSecure_SINTETICO_9_BUG;App de Viagens;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
TicketInfoOutputStream tios = new TicketInfoOutputStream(out);
tios.writeSeatNumber(source);
byte[] converted = out.toByteArray();
ByteArrayInputStream bin = new ByteArrayInputStream(converted);
TicketInfoInputStream tiis = new TicketInfoInputStream(bin);
int result = tiis.readSeatNumber();
assertEquals(source, result);";1
Case_220_ChatSecure_SINTETICO_9_FIX;App de Viagens;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
TicketInfoOutputStream tios = new TicketInfoOutputStream(out);
tios.writeSeatNumber(source);
tios.close();
byte[] converted = out.toByteArray();
ByteArrayInputStream bin = new ByteArrayInputStream(converted);
TicketInfoInputStream tiis = new TicketInfoInputStream(bin);
int result = tiis.readSeatNumber();
tiis.close();
assertEquals(source, result);";0
Case_220_ChatSecure_SINTETICO_10_BUG;App de Educação;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
QuizResultOutputStream qros = new QuizResultOutputStream(out);
qros.writeCorrectAnswers(source);
byte[] converted = out.toByteArray();
ByteArrayInputStream bin = new ByteArrayInputStream(converted);
QuizResultInputStream qris = new QuizResultInputStream(bin);
int result = qris.readCorrectAnswers();
assertEquals(source, result);";1
Case_220_ChatSecure_SINTETICO_10_FIX;App de Educação;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
QuizResultOutputStream qros = new QuizResultOutputStream(out);
qros.writeCorrectAnswers(source);
qros.close();
byte[] converted = out.toByteArray();
ByteArrayInputStream bin = new ByteArrayInputStream(converted);
QuizResultInputStream qris = new QuizResultInputStream(bin);
int result = qris.readCorrectAnswers();
qris.close();
assertEquals(source, result);";0
Case_221_ChatSecure_SINTETICO_1_BUG;App de Música;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
SongMetadataOutputStream sos = new SongMetadataOutputStream(out);
sos.writeTrackId(trackId);

byte[] payload = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(payload);
SongMetadataInputStream sis = new SongMetadataInputStream(bin);
int result = sis.readTrackId();

assertEquals(trackId, result);";1
Case_221_ChatSecure_SINTETICO_1_FIX;App de Música;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
SongMetadataOutputStream sos = new SongMetadataOutputStream(out);
sos.writeTrackId(trackId);
sos.close();

byte[] payload = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(payload);
SongMetadataInputStream sis = new SongMetadataInputStream(bin);
int result = sis.readTrackId();
sis.close();

assertEquals(trackId, result);";0
Case_221_ChatSecure_SINTETICO_2_BUG;App de Scanner de Documentos;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
ScanDataOutputStream sdos = new ScanDataOutputStream(out);
sdos.writePageCount(pageCount);

byte[] bytes = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(bytes);
ScanDataInputStream sdis = new ScanDataInputStream(bin);
int result = sdis.readPageCount();

assertEquals(pageCount, result);";1
Case_221_ChatSecure_SINTETICO_2_FIX;App de Scanner de Documentos;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
ScanDataOutputStream sdos = new ScanDataOutputStream(out);
sdos.writePageCount(pageCount);
sdos.close();

byte[] bytes = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(bytes);
ScanDataInputStream sdis = new ScanDataInputStream(bin);
int result = sdis.readPageCount();
sdis.close();

assertEquals(pageCount, result);";0
Case_221_ChatSecure_SINTETICO_3_BUG;App de Fitness;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
WorkoutOutputStream wos = new WorkoutOutputStream(out);
wos.writeHeartRate(avgHeartRate);

byte[] encoded = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(encoded);
WorkoutInputStream wis = new WorkoutInputStream(bin);
int result = wis.readHeartRate();

assertEquals(avgHeartRate, result);";1
Case_221_ChatSecure_SINTETICO_3_FIX;App de Fitness;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
WorkoutOutputStream wos = new WorkoutOutputStream(out);
wos.writeHeartRate(avgHeartRate);
wos.close();

byte[] encoded = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(encoded);
WorkoutInputStream wis = new WorkoutInputStream(bin);
int result = wis.readHeartRate();
wis.close();

assertEquals(avgHeartRate, result);";0
Case_221_ChatSecure_SINTETICO_4_BUG;App de Pagamentos;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
TransactionOutputStream tos = new TransactionOutputStream(out);
tos.writeAmount(amountInCents);

byte[] serialized = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(serialized);
TransactionInputStream tis = new TransactionInputStream(bin);
long result = tis.readAmount();

assertEquals(amountInCents, result);";1
Case_221_ChatSecure_SINTETICO_4_FIX;App de Pagamentos;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
TransactionOutputStream tos = new TransactionOutputStream(out);
tos.writeAmount(amountInCents);
tos.close();

byte[] serialized = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(serialized);
TransactionInputStream tis = new TransactionInputStream(bin);
long result = tis.readAmount();
tis.close();

assertEquals(amountInCents, result);";0
Case_221_ChatSecure_SINTETICO_5_BUG;App de Navegação;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
RouteOutputStream ros = new RouteOutputStream(out);
ros.writeDistance(distanceMeters);

byte[] routeBytes = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(routeBytes);
RouteInputStream ris = new RouteInputStream(bin);
double result = ris.readDistance();

assertEquals(distanceMeters, result, 0.0001);";1
Case_221_ChatSecure_SINTETICO_5_FIX;App de Navegação;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
RouteOutputStream ros = new RouteOutputStream(out);
ros.writeDistance(distanceMeters);
ros.close();

byte[] routeBytes = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(routeBytes);
RouteInputStream ris = new RouteInputStream(bin);
double result = ris.readDistance();
ris.close();

assertEquals(distanceMeters, result, 0.0001);";0
Case_221_ChatSecure_SINTETICO_6_BUG;App de Chat;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
MessageOutputStream mos = new MessageOutputStream(out);
mos.writeMessageLength(messageLength);

byte[] data = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(data);
MessageInputStream mis = new MessageInputStream(bin);
int result = mis.readMessageLength();

assertEquals(messageLength, result);";1
Case_221_ChatSecure_SINTETICO_6_FIX;App de Chat;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
MessageOutputStream mos = new MessageOutputStream(out);
mos.writeMessageLength(messageLength);
mos.close();

byte[] data = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(data);
MessageInputStream mis = new MessageInputStream(bin);
int result = mis.readMessageLength();
mis.close();

assertEquals(messageLength, result);";0
Case_221_ChatSecure_SINTETICO_7_BUG;App de Saúde;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
VitalsOutputStream vos = new VitalsOutputStream(out);
vos.writeOxygenSaturation(spo2);

byte[] buffer = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(buffer);
VitalsInputStream vis = new VitalsInputStream(bin);
int result = vis.readOxygenSaturation();

assertEquals(spo2, result);";1
Case_221_ChatSecure_SINTETICO_7_FIX;App de Saúde;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
VitalsOutputStream vos = new VitalsOutputStream(out);
vos.writeOxygenSaturation(spo2);
vos.close();

byte[] buffer = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(buffer);
VitalsInputStream vis = new VitalsInputStream(bin);
int result = vis.readOxygenSaturation();
vis.close();

assertEquals(spo2, result);";0
Case_221_ChatSecure_SINTETICO_8_BUG;App de E-commerce;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
CartOutputStream cos = new CartOutputStream(out);
cos.writeItemCount(itemCount);

byte[] snapshot = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(snapshot);
CartInputStream cis = new CartInputStream(bin);
int result = cis.readItemCount();

assertEquals(itemCount, result);";1
Case_221_ChatSecure_SINTETICO_8_FIX;App de E-commerce;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
CartOutputStream cos = new CartOutputStream(out);
cos.writeItemCount(itemCount);
cos.close();

byte[] snapshot = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(snapshot);
CartInputStream cis = new CartInputStream(bin);
int result = cis.readItemCount();
cis.close();

assertEquals(itemCount, result);";0
Case_221_ChatSecure_SINTETICO_10_BUG;App de Meteorologia;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
WeatherOutputStream wos = new WeatherOutputStream(out);
wos.writeHumidity(humidity);

byte[] weatherData = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(weatherData);
WeatherInputStream wis = new WeatherInputStream(bin);
int result = wis.readHumidity();

assertEquals(humidity, result);";1
Case_221_ChatSecure_SINTETICO_10_FIX;App de Meteorologia;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
WeatherOutputStream wos = new WeatherOutputStream(out);
wos.writeHumidity(humidity);
wos.close();

byte[] weatherData = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(weatherData);
WeatherInputStream wis = new WeatherInputStream(bin);
int result = wis.readHumidity();
wis.close();

assertEquals(humidity, result);";0
Case_222_ChatSecure_SINTETICO_1_BUG;App de Música;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
AudioMetadataOutputStream aos = new AudioMetadataOutputStream(out);
aos.writeTrackInfo(track);

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
AudioMetadataInputStream ais = new AudioMetadataInputStream(bin);
TrackInfo result = ais.readTrackInfo();

assertEquals(track.getId(), result.getId());";1
Case_222_ChatSecure_SINTETICO_1_FIX;App de Música;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
AudioMetadataOutputStream aos = new AudioMetadataOutputStream(out);
aos.writeTrackInfo(track);
aos.close();

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
AudioMetadataInputStream ais = new AudioMetadataInputStream(bin);
TrackInfo result = ais.readTrackInfo();
ais.close();

assertEquals(track.getId(), result.getId());";0
Case_222_ChatSecure_SINTETICO_2_BUG;App de Scanner de Documentos;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
ScanResultOutputStream sos = new ScanResultOutputStream(out);
sos.writePageSummary(summary);

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
ScanResultInputStream sis = new ScanResultInputStream(bin);
PageSummary result = sis.readPageSummary();

assertTrue(summary.getChecksum() == result.getChecksum());";1
Case_222_ChatSecure_SINTETICO_2_FIX;App de Scanner de Documentos;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
ScanResultOutputStream sos = new ScanResultOutputStream(out);
sos.writePageSummary(summary);
sos.close();

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
ScanResultInputStream sis = new ScanResultInputStream(bin);
PageSummary result = sis.readPageSummary();
sis.close();

assertTrue(summary.getChecksum() == result.getChecksum());";0
Case_222_ChatSecure_SINTETICO_3_BUG;App de Fitness;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
WorkoutOutputStream wos = new WorkoutOutputStream(out);
wos.writeWorkoutPlan(plan);

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
WorkoutInputStream wis = new WorkoutInputStream(bin);
WorkoutPlan result = wis.readWorkoutPlan();

assertEquals(plan.getCaloriesTarget(), result.getCaloriesTarget());";1
Case_222_ChatSecure_SINTETICO_3_FIX;App de Fitness;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
WorkoutOutputStream wos = new WorkoutOutputStream(out);
wos.writeWorkoutPlan(plan);
wos.close();

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
WorkoutInputStream wis = new WorkoutInputStream(bin);
WorkoutPlan result = wis.readWorkoutPlan();
wis.close();

assertEquals(plan.getCaloriesTarget(), result.getCaloriesTarget());";0
Case_222_ChatSecure_SINTETICO_5_BUG;App de Chat;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
MessageOutputStream mos = new MessageOutputStream(out);
mos.writeEncryptedMessage(message);

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
MessageInputStream mis = new MessageInputStream(bin);
ChatMessage result = mis.readEncryptedMessage();

assertEquals(message.getTimestamp(), result.getTimestamp());";1
Case_222_ChatSecure_SINTETICO_5_FIX;App de Chat;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
MessageOutputStream mos = new MessageOutputStream(out);
mos.writeEncryptedMessage(message);
mos.close();

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
MessageInputStream mis = new MessageInputStream(bin);
ChatMessage result = mis.readEncryptedMessage();
mis.close();

assertEquals(message.getTimestamp(), result.getTimestamp());";0
Case_222_ChatSecure_SINTETICO_6_BUG;App de Mapas e Navegação;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
RouteOutputStream ros = new RouteOutputStream(out);
ros.writeRoute(route);

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
RouteInputStream ris = new RouteInputStream(bin);
Route result = ris.readRoute();

assertEquals(route.getDistanceMeters(), result.getDistanceMeters());";1
Case_222_ChatSecure_SINTETICO_6_FIX;App de Mapas e Navegação;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
RouteOutputStream ros = new RouteOutputStream(out);
ros.writeRoute(route);
ros.close();

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
RouteInputStream ris = new RouteInputStream(bin);
Route result = ris.readRoute();
ris.close();

assertEquals(route.getDistanceMeters(), result.getDistanceMeters());";0
Case_222_ChatSecure_SINTETICO_9_BUG;App de Educação;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
LessonOutputStream los = new LessonOutputStream(out);
los.writeLessonProgress(progress);

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
LessonInputStream lis = new LessonInputStream(bin);
LessonProgress result = lis.readLessonProgress();

assertTrue(progress.getCompletedUnits() == result.getCompletedUnits());";1
Case_222_ChatSecure_SINTETICO_9_FIX;App de Educação;java.io.FilterInputStream;"ByteArrayOutputStream out = new ByteArrayOutputStream();
LessonOutputStream los = new LessonOutputStream(out);
los.writeLessonProgress(progress);
los.close();

byte[] converted = out.toByteArray();

ByteArrayInputStream bin = new ByteArrayInputStream(converted);
LessonInputStream lis = new LessonInputStream(bin);
LessonProgress result = lis.readLessonProgress();
lis.close();

assertTrue(progress.getCompletedUnits() == result.getCompletedUnits());";0
Case_225_ChatSecure_SINTETICO_3_BUG;App de Fitness;java.io.FilterOutputStream;"ByteArrayOutputStream stream = new ByteArrayOutputStream();
FilterOutputStream dataOut = new FilterOutputStream(stream);
dataOut.write(workoutJson.getBytes());
byte[] payload = stream.toByteArray();
stream.close();
return payload;";1
